seqnames	start	end	width	strand	annot.seqnames	annot.start	annot.end	annot.width	annot.strand	annot.id	annot.tx_id	annot.gene_id	annot.symbol	annot.type
chr17	42300001	42325000	25000	*	chr17	42309047	42309098	52	+	exon:990822	ENST00000345506.8	6776	STAT5A	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42309377	42309484	108	+	exon:990823	ENST00000345506.8	6776	STAT5A	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42310507	42311943	1437	+	exon:990824	ENST00000345506.8	6776	STAT5A	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42300130	42300281	152	+	exon:990831	ENST00000590949.5	6776	STAT5A	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42300715	42300870	156	+	exon:990832	ENST00000590949.5	6776	STAT5A	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42301275	42301454	180	+	exon:990833	ENST00000590949.5	6776	STAT5A	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42304342	42304429	88	+	exon:990834	ENST00000590949.5	6776	STAT5A	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42304530	42304652	123	+	exon:990835	ENST00000590949.5	6776	STAT5A	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42305610	42305702	93	+	exon:990836	ENST00000590949.5	6776	STAT5A	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42306241	42306447	207	+	exon:990837	ENST00000590949.5	6776	STAT5A	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42307402	42307496	95	+	exon:990838	ENST00000590949.5	6776	STAT5A	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42307593	42307723	131	+	exon:990839	ENST00000590949.5	6776	STAT5A	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42308178	42308333	156	+	exon:990840	ENST00000590949.5	6776	STAT5A	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42309047	42309098	52	+	exon:990841	ENST00000590949.5	6776	STAT5A	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42309377	42309484	108	+	exon:990842	ENST00000590949.5	6776	STAT5A	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42310507	42310860	354	+	exon:990843	ENST00000590949.5	6776	STAT5A	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42300130	42300281	152	+	exon:990849	ENST00000546010.6	6776	STAT5A	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42300715	42300870	156	+	exon:990850	ENST00000546010.6	6776	STAT5A	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42301275	42301454	180	+	exon:990851	ENST00000546010.6	6776	STAT5A	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42304342	42304429	88	+	exon:990852	ENST00000546010.6	6776	STAT5A	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42304530	42304652	123	+	exon:990853	ENST00000546010.6	6776	STAT5A	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42305610	42305702	93	+	exon:990854	ENST00000546010.6	6776	STAT5A	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42306241	42306447	207	+	exon:990855	ENST00000546010.6	6776	STAT5A	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42307402	42307496	95	+	exon:990856	ENST00000546010.6	6776	STAT5A	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42307593	42307723	131	+	exon:990857	ENST00000546010.6	6776	STAT5A	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42308178	42308333	156	+	exon:990858	ENST00000546010.6	6776	STAT5A	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42309047	42309098	52	+	exon:990859	ENST00000546010.6	6776	STAT5A	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42309377	42309484	108	+	exon:990860	ENST00000546010.6	6776	STAT5A	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42310507	42310927	421	+	exon:990861	ENST00000546010.6	6776	STAT5A	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42300130	42300281	152	+	exon:990867	ENST00000590726.6	6776	STAT5A	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42300130	42300281	152	+	exon:990881	ENST00000588868.5	6776	STAT5A	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42300715	42300870	156	+	exon:990882	ENST00000588868.5	6776	STAT5A	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42301275	42301454	180	+	exon:990883	ENST00000588868.5	6776	STAT5A	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42304342	42304429	88	+	exon:990884	ENST00000588868.5	6776	STAT5A	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42304530	42304652	123	+	exon:990885	ENST00000588868.5	6776	STAT5A	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42306241	42306447	207	+	exon:990886	ENST00000588868.5	6776	STAT5A	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42307402	42307496	95	+	exon:990887	ENST00000588868.5	6776	STAT5A	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42307593	42307723	131	+	exon:990888	ENST00000588868.5	6776	STAT5A	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42308178	42308333	156	+	exon:990889	ENST00000588868.5	6776	STAT5A	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42309047	42309098	52	+	exon:990890	ENST00000588868.5	6776	STAT5A	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42309377	42309484	108	+	exon:990891	ENST00000588868.5	6776	STAT5A	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42310507	42311940	1434	+	exon:990892	ENST00000588868.5	6776	STAT5A	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42304179	42304429	251	+	exon:990896	ENST00000479417.1	6776	STAT5A	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42304530	42304652	123	+	exon:990897	ENST00000479417.1	6776	STAT5A	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42305610	42305702	93	+	exon:990898	ENST00000479417.1	6776	STAT5A	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42306241	42306326	86	+	exon:990899	ENST00000479417.1	6776	STAT5A	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42306114	42306447	334	+	exon:990900	ENST00000468096.5	6776	STAT5A	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42307402	42307496	95	+	exon:990901	ENST00000468096.5	6776	STAT5A	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42307593	42307723	131	+	exon:990902	ENST00000468096.5	6776	STAT5A	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42308178	42308333	156	+	exon:990903	ENST00000468096.5	6776	STAT5A	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42309047	42309098	52	+	exon:990904	ENST00000468096.5	6776	STAT5A	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42309377	42309484	108	+	exon:990905	ENST00000468096.5	6776	STAT5A	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42310507	42310523	17	+	exon:990906	ENST00000468096.5	6776	STAT5A	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42306116	42306447	332	+	exon:990907	ENST00000591556.1	6776	STAT5A	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42307402	42307496	95	+	exon:990908	ENST00000591556.1	6776	STAT5A	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42307593	42307723	131	+	exon:990909	ENST00000591556.1	6776	STAT5A	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42308178	42308759	582	+	exon:990910	ENST00000591556.1	6776	STAT5A	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42306170	42306447	278	+	exon:990911	ENST00000587646.1	6776	STAT5A	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42307402	42307496	95	+	exon:990912	ENST00000587646.1	6776	STAT5A	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42307593	42307723	131	+	exon:990913	ENST00000587646.1	6776	STAT5A	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42308178	42308333	156	+	exon:990914	ENST00000587646.1	6776	STAT5A	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42309047	42309098	52	+	exon:990915	ENST00000587646.1	6776	STAT5A	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42309377	42309686	310	+	exon:990916	ENST00000587646.1	6776	STAT5A	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42324963	42325061	99	-	exon:1031996	ENST00000264657.9	6774	STAT3	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42324711	42324846	136	-	exon:1031997	ENST00000264657.9	6774	STAT3	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42323573	42323625	53	-	exon:1031998	ENST00000264657.9	6774	STAT3	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42323260	42323354	95	-	exon:1031999	ENST00000264657.9	6774	STAT3	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42323004	42323143	140	-	exon:1032000	ENST00000264657.9	6774	STAT3	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42322282	42322494	213	-	exon:1032001	ENST00000264657.9	6774	STAT3	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42317182	42317224	43	-	exon:1032002	ENST00000264657.9	6774	STAT3	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42316789	42316901	113	-	exon:1032003	ENST00000264657.9	6774	STAT3	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42313324	42315800	2477	-	exon:1032004	ENST00000264657.9	6774	STAT3	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42324963	42325061	99	-	exon:1032020	ENST00000585517.5	6774	STAT3	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42324711	42324846	136	-	exon:1032021	ENST00000585517.5	6774	STAT3	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42323573	42323625	53	-	exon:1032022	ENST00000585517.5	6774	STAT3	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42323260	42323354	95	-	exon:1032023	ENST00000585517.5	6774	STAT3	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42323004	42323143	140	-	exon:1032024	ENST00000585517.5	6774	STAT3	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42322282	42322494	213	-	exon:1032025	ENST00000585517.5	6774	STAT3	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42317182	42317224	43	-	exon:1032026	ENST00000585517.5	6774	STAT3	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42316789	42316851	63	-	exon:1032027	ENST00000585517.5	6774	STAT3	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42314854	42315800	947	-	exon:1032028	ENST00000585517.5	6774	STAT3	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42314872	42316853	1982	-	exon:1032029	ENST00000462286.2	NA	NA	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42324963	42325061	99	-	exon:1032044	ENST00000389272.7	6774	STAT3	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42324711	42324846	136	-	exon:1032045	ENST00000389272.7	6774	STAT3	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42323573	42323625	53	-	exon:1032046	ENST00000389272.7	6774	STAT3	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42323260	42323354	95	-	exon:1032047	ENST00000389272.7	6774	STAT3	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42323004	42323143	140	-	exon:1032048	ENST00000389272.7	6774	STAT3	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42322282	42322494	213	-	exon:1032049	ENST00000389272.7	6774	STAT3	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42317182	42317224	43	-	exon:1032050	ENST00000389272.7	6774	STAT3	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42316789	42316901	113	-	exon:1032051	ENST00000389272.7	6774	STAT3	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42315468	42315800	333	-	exon:1032052	ENST00000389272.7	6774	STAT3	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42324963	42325061	99	-	exon:1032068	ENST00000588969.5	6774	STAT3	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42324711	42324846	136	-	exon:1032069	ENST00000588969.5	6774	STAT3	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42323573	42323625	53	-	exon:1032070	ENST00000588969.5	6774	STAT3	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42323260	42323354	95	-	exon:1032071	ENST00000588969.5	6774	STAT3	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42323004	42323143	140	-	exon:1032072	ENST00000588969.5	6774	STAT3	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42322282	42322494	213	-	exon:1032073	ENST00000588969.5	6774	STAT3	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42317182	42317224	43	-	exon:1032074	ENST00000588969.5	6774	STAT3	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42316789	42316901	113	-	exon:1032075	ENST00000588969.5	6774	STAT3	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42315491	42315800	310	-	exon:1032076	ENST00000588969.5	6774	STAT3	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42316789	42317223	435	-	exon:1032077	ENST00000491272.1	6774	STAT3	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42315511	42315800	290	-	exon:1032078	ENST00000491272.1	6774	STAT3	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42324963	42325061	99	-	exon:1032094	ENST00000404395.3	6774	STAT3	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42324711	42324846	136	-	exon:1032095	ENST00000404395.3	6774	STAT3	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42323573	42323625	53	-	exon:1032096	ENST00000404395.3	6774	STAT3	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42323260	42323354	95	-	exon:1032097	ENST00000404395.3	6774	STAT3	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42323004	42323143	140	-	exon:1032098	ENST00000404395.3	6774	STAT3	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42322285	42322494	210	-	exon:1032099	ENST00000404395.3	6774	STAT3	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42317182	42317224	43	-	exon:1032100	ENST00000404395.3	6774	STAT3	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42316789	42316901	113	-	exon:1032101	ENST00000404395.3	6774	STAT3	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42315559	42315800	242	-	exon:1032102	ENST00000404395.3	6774	STAT3	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42317182	42317562	381	-	exon:1032103	ENST00000462269.1	6774	STAT3	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42316789	42316901	113	-	exon:1032104	ENST00000462269.1	6774	STAT3	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42315597	42315800	204	-	exon:1032105	ENST00000462269.1	6774	STAT3	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42324963	42325061	99	-	exon:1032106	ENST00000471989.5	6774	STAT3	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42324711	42324846	136	-	exon:1032107	ENST00000471989.5	6774	STAT3	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42323035	42323625	591	-	exon:1032108	ENST00000471989.5	6774	STAT3	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42324963	42325157	195	-	exon:1032109	ENST00000498330.1	6774	STAT3	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42324711	42324846	136	-	exon:1032110	ENST00000498330.1	6774	STAT3	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42323573	42323625	53	-	exon:1032111	ENST00000498330.1	6774	STAT3	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42323260	42323354	95	-	exon:1032112	ENST00000498330.1	6774	STAT3	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42323064	42323143	80	-	exon:1032113	ENST00000498330.1	6774	STAT3	hg38_genes_exons
chr17	42300001	42325000	25000	*	chr17	42299882	42300129	248	+	intron:829893	ENST00000345506.8	6776	STAT5A	hg38_genes_introns
chr17	42300001	42325000	25000	*	chr17	42300282	42300714	433	+	intron:829894	ENST00000345506.8	6776	STAT5A	hg38_genes_introns
chr17	42300001	42325000	25000	*	chr17	42300871	42301274	404	+	intron:829895	ENST00000345506.8	6776	STAT5A	hg38_genes_introns
chr17	42300001	42325000	25000	*	chr17	42301455	42304341	2887	+	intron:829896	ENST00000345506.8	6776	STAT5A	hg38_genes_introns
chr17	42300001	42325000	25000	*	chr17	42304430	42304529	100	+	intron:829897	ENST00000345506.8	6776	STAT5A	hg38_genes_introns
chr17	42300001	42325000	25000	*	chr17	42304653	42305609	957	+	intron:829898	ENST00000345506.8	6776	STAT5A	hg38_genes_introns
chr17	42300001	42325000	25000	*	chr17	42305703	42306240	538	+	intron:829899	ENST00000345506.8	6776	STAT5A	hg38_genes_introns
chr17	42300001	42325000	25000	*	chr17	42306448	42307401	954	+	intron:829900	ENST00000345506.8	6776	STAT5A	hg38_genes_introns
chr17	42300001	42325000	25000	*	chr17	42307497	42307592	96	+	intron:829901	ENST00000345506.8	6776	STAT5A	hg38_genes_introns
chr17	42300001	42325000	25000	*	chr17	42307724	42308177	454	+	intron:829902	ENST00000345506.8	6776	STAT5A	hg38_genes_introns
chr17	42300001	42325000	25000	*	chr17	42308334	42309046	713	+	intron:829903	ENST00000345506.8	6776	STAT5A	hg38_genes_introns
chr17	42300001	42325000	25000	*	chr17	42309099	42309376	278	+	intron:829904	ENST00000345506.8	6776	STAT5A	hg38_genes_introns
chr17	42300001	42325000	25000	*	chr17	42309485	42310506	1022	+	intron:829905	ENST00000345506.8	6776	STAT5A	hg38_genes_introns
chr17	42300001	42325000	25000	*	chr17	42299882	42300129	248	+	intron:829911	ENST00000590949.5	6776	STAT5A	hg38_genes_introns
chr17	42300001	42325000	25000	*	chr17	42300282	42300714	433	+	intron:829912	ENST00000590949.5	6776	STAT5A	hg38_genes_introns
chr17	42300001	42325000	25000	*	chr17	42300871	42301274	404	+	intron:829913	ENST00000590949.5	6776	STAT5A	hg38_genes_introns
chr17	42300001	42325000	25000	*	chr17	42301455	42304341	2887	+	intron:829914	ENST00000590949.5	6776	STAT5A	hg38_genes_introns
chr17	42300001	42325000	25000	*	chr17	42304430	42304529	100	+	intron:829915	ENST00000590949.5	6776	STAT5A	hg38_genes_introns
chr17	42300001	42325000	25000	*	chr17	42304653	42305609	957	+	intron:829916	ENST00000590949.5	6776	STAT5A	hg38_genes_introns
chr17	42300001	42325000	25000	*	chr17	42305703	42306240	538	+	intron:829917	ENST00000590949.5	6776	STAT5A	hg38_genes_introns
chr17	42300001	42325000	25000	*	chr17	42306448	42307401	954	+	intron:829918	ENST00000590949.5	6776	STAT5A	hg38_genes_introns
chr17	42300001	42325000	25000	*	chr17	42307497	42307592	96	+	intron:829919	ENST00000590949.5	6776	STAT5A	hg38_genes_introns
chr17	42300001	42325000	25000	*	chr17	42307724	42308177	454	+	intron:829920	ENST00000590949.5	6776	STAT5A	hg38_genes_introns
chr17	42300001	42325000	25000	*	chr17	42308334	42309046	713	+	intron:829921	ENST00000590949.5	6776	STAT5A	hg38_genes_introns
chr17	42300001	42325000	25000	*	chr17	42309099	42309376	278	+	intron:829922	ENST00000590949.5	6776	STAT5A	hg38_genes_introns
chr17	42300001	42325000	25000	*	chr17	42309485	42310506	1022	+	intron:829923	ENST00000590949.5	6776	STAT5A	hg38_genes_introns
chr17	42300001	42325000	25000	*	chr17	42299882	42300129	248	+	intron:829928	ENST00000546010.6	6776	STAT5A	hg38_genes_introns
chr17	42300001	42325000	25000	*	chr17	42300282	42300714	433	+	intron:829929	ENST00000546010.6	6776	STAT5A	hg38_genes_introns
chr17	42300001	42325000	25000	*	chr17	42300871	42301274	404	+	intron:829930	ENST00000546010.6	6776	STAT5A	hg38_genes_introns
chr17	42300001	42325000	25000	*	chr17	42301455	42304341	2887	+	intron:829931	ENST00000546010.6	6776	STAT5A	hg38_genes_introns
chr17	42300001	42325000	25000	*	chr17	42304430	42304529	100	+	intron:829932	ENST00000546010.6	6776	STAT5A	hg38_genes_introns
chr17	42300001	42325000	25000	*	chr17	42304653	42305609	957	+	intron:829933	ENST00000546010.6	6776	STAT5A	hg38_genes_introns
chr17	42300001	42325000	25000	*	chr17	42305703	42306240	538	+	intron:829934	ENST00000546010.6	6776	STAT5A	hg38_genes_introns
chr17	42300001	42325000	25000	*	chr17	42306448	42307401	954	+	intron:829935	ENST00000546010.6	6776	STAT5A	hg38_genes_introns
chr17	42300001	42325000	25000	*	chr17	42307497	42307592	96	+	intron:829936	ENST00000546010.6	6776	STAT5A	hg38_genes_introns
chr17	42300001	42325000	25000	*	chr17	42307724	42308177	454	+	intron:829937	ENST00000546010.6	6776	STAT5A	hg38_genes_introns
chr17	42300001	42325000	25000	*	chr17	42308334	42309046	713	+	intron:829938	ENST00000546010.6	6776	STAT5A	hg38_genes_introns
chr17	42300001	42325000	25000	*	chr17	42309099	42309376	278	+	intron:829939	ENST00000546010.6	6776	STAT5A	hg38_genes_introns
chr17	42300001	42325000	25000	*	chr17	42309485	42310506	1022	+	intron:829940	ENST00000546010.6	6776	STAT5A	hg38_genes_introns
chr17	42300001	42325000	25000	*	chr17	42299882	42300129	248	+	intron:829945	ENST00000590726.6	6776	STAT5A	hg38_genes_introns
chr17	42300001	42325000	25000	*	chr17	42299882	42300129	248	+	intron:829956	ENST00000588868.5	6776	STAT5A	hg38_genes_introns
chr17	42300001	42325000	25000	*	chr17	42300282	42300714	433	+	intron:829957	ENST00000588868.5	6776	STAT5A	hg38_genes_introns
chr17	42300001	42325000	25000	*	chr17	42300871	42301274	404	+	intron:829958	ENST00000588868.5	6776	STAT5A	hg38_genes_introns
chr17	42300001	42325000	25000	*	chr17	42301455	42304341	2887	+	intron:829959	ENST00000588868.5	6776	STAT5A	hg38_genes_introns
chr17	42300001	42325000	25000	*	chr17	42304430	42304529	100	+	intron:829960	ENST00000588868.5	6776	STAT5A	hg38_genes_introns
chr17	42300001	42325000	25000	*	chr17	42304653	42306240	1588	+	intron:829961	ENST00000588868.5	6776	STAT5A	hg38_genes_introns
chr17	42300001	42325000	25000	*	chr17	42306448	42307401	954	+	intron:829962	ENST00000588868.5	6776	STAT5A	hg38_genes_introns
